city_id,x,y,reward
3266,352422.222,873347.222,53
3267,352427.778,1024277.778,6
3268,352436.111,893500.0,73
3269,352450.0,813413.889,29
3270,352463.889,929363.889,95
3271,352472.222,975994.444,19
3272,352480.556,930488.889,3
3273,352494.444,1121902.778,34
3274,352505.556,917361.111,71
3275,352530.556,821972.222,75
3276,352536.111,951227.778,75
3277,352541.667,827002.778,93
3278,352555.556,793725.0,54
3279,352555.556,949213.889,38
3280,352561.111,792825.0,20
3281,352561.111,889877.778,26
3282,352561.111,912000.0,43
3283,352569.444,783525.0,30
3284,352577.778,969363.889,49
3285,352591.667,810755.556,73
3286,352597.222,804255.556,32
3287,352597.222,1189133.333,64
3288,352602.778,857361.111,71
3289,352605.556,971194.444,84
3290,352619.444,811875.0,88
3291,352625.0,775819.444,44
3292,352633.333,905711.111,33
3293,352677.778,811030.556,98
3294,352700.0,916397.222,63
3295,352705.556,861280.556,93
3296,352722.222,810483.333,83
3297,352747.222,812102.778,95
3298,352750.0,904666.667,63
3299,352766.667,991347.222,59
3300,352783.333,931336.111,22
3301,352800.0,824222.222,94
3302,352822.222,913652.778,46
3303,352827.778,1206586.111,22
3304,352830.556,863741.667,18
3305,352847.222,812841.667,93
3306,352861.111,811305.556,70
3307,352872.222,955822.222,63
3308,352888.889,811450.0,24
3309,352908.333,978119.444,70
3310,352911.111,996397.222,83
3311,352919.444,937297.222,8
3312,352922.222,815358.333,68
3313,352927.778,936344.444,5
3314,352950.0,797455.556,10
3315,352963.889,847480.556,86
3316,352969.444,940361.111,7
3317,352980.556,810161.111,98
3318,352983.333,824833.333,1
3319,353000.0,1065505.556,53
3320,353052.778,767888.889,18
3321,353061.111,786091.667,81
3322,353066.667,777883.333,30
3323,353083.333,771544.444,9
3324,353088.889,983416.667,91
3325,353097.222,915677.778,20
3326,353105.556,818588.889,2
3327,353111.111,824441.667,28
3328,353127.778,979441.667,65
3329,353163.889,811763.889,59
3330,353186.111,824611.111,48
3331,353194.444,877622.222,8
3332,353227.778,838075.0,80
3333,353233.333,845250.0,82
3334,353236.111,806561.111,86
3335,353236.111,873036.111,79
3336,353255.556,943013.889,62
3337,353258.333,896161.111,85
3338,353263.889,891494.444,63
3339,353266.667,786763.889,3
3340,353272.222,969250.0,1
3341,353288.889,817588.889,69
3342,353288.889,932527.778,71
3343,353338.889,818652.778,53
3344,353355.556,961361.111,2
3345,353361.111,941730.556,3
3346,353375.0,857041.667,68
3347,353394.444,974863.889,93
3348,353413.889,898972.222,36
3349,353425.0,779088.889,69
3350,353458.333,794172.222,37
3351,353463.889,824722.222,3
3352,353488.889,991700.0,65
3353,353500.0,802002.778,90
3354,353511.111,855677.778,87
3355,353544.444,944338.889,56
3356,353561.111,952652.778,23
3357,353575.0,780061.111,14
3358,353583.333,798947.222,13
3359,353588.889,810972.222,68
3360,353597.222,797800.0,20
3361,353600.0,819294.444,31
3362,353613.889,868397.222,25
3363,353619.444,862094.444,80
3364,353627.778,842941.667,68
3365,353652.778,1034102.778,33
3366,353658.333,1208488.889,46
3367,353691.667,819569.444,35
3368,353694.444,824930.556,51
3369,353713.889,853905.556,11
3370,353725.0,774377.778,48
3371,353733.333,1190177.778,52
3372,353736.111,832261.111,59
3373,353780.556,987816.667,73
3374,353786.111,813791.667,32
3375,353797.222,902577.778,90
3376,353819.444,785488.889,29
3377,353833.333,1191088.889,39
3378,353841.667,922155.556,88
3379,353841.667,977241.667,11
3380,353847.222,779930.556,84
3381,353858.333,943983.333,84
3382,353869.444,879952.778,98
3383,353877.778,805958.333,5
3384,353916.667,979411.111,12
3385,353991.667,788161.111,52
3386,354005.556,1194686.111,49
3387,354013.889,931141.667,49
3388,354019.444,797844.444,71
3389,354019.444,907530.556,61
3390,354019.444,974811.111,8
3391,354025.0,812025.0,82
3392,354025.0,1082227.778,2
3393,354058.333,801169.444,90
3394,354061.111,945986.111,22
3395,354077.778,786722.222,11
3396,354105.556,808430.556,64
3397,354116.667,902783.333,56
3398,354119.444,994038.889,83
3399,354130.556,787358.333,43
3400,354133.333,780711.111,73
3401,354175.0,816430.556,13
3402,354197.222,1190202.778,68
3403,354211.111,945144.444,6
3404,354219.444,992791.667,30
3405,354230.556,914558.333,28
3406,354244.444,844875.0,89
3407,354266.667,918366.667,73
3408,354286.111,794933.333,61
3409,354288.889,815016.667,35
3410,354294.444,857230.556,6
3411,354302.778,942313.889,10
3412,354308.333,834475.0,88
3413,354325.0,936152.778,36
3414,354325.0,963047.222,70
3415,354338.889,795872.222,73
3416,354338.889,1064461.111,85
3417,354341.667,806208.333,5
3418,354352.778,1011725.0,23
3419,354358.333,970911.111,41
3420,354363.889,1008052.778,3
3421,354366.667,943480.556,27
3422,354372.222,936727.778,76
3423,354391.667,886413.889,19
3424,354397.222,959816.667,97
3425,354405.556,933877.778,92
3426,354411.111,897780.556,51
3427,354419.444,974405.556,10
3428,354427.778,845930.556,39
3429,354427.778,1208911.111,21
3430,354447.222,784272.222,73
3431,354452.778,1002705.556,31
3432,354469.444,850844.444,73
3433,354491.667,867888.889,50
3434,354491.667,898150.0,87
3435,354494.444,973963.889,70
3436,354580.556,959411.111,43
3437,354602.778,947872.222,50
3438,354622.222,894019.444,97
3439,354638.889,815219.444,95
3440,354658.333,781608.333,18
3441,354666.667,856541.667,89
3442,354675.0,975161.111,93
3443,354686.111,830041.667,11
3444,354700.0,955227.778,65
3445,354713.889,934663.889,96
3446,354713.889,983552.778,45
3447,354725.0,774158.333,7
3448,354736.111,812547.222,13
3449,354777.778,942216.667,56
3450,354797.222,791805.556,30
3451,354816.667,860886.111,10
3452,354833.333,864602.778,44
3453,354866.667,808602.778,78
3454,354866.667,966847.222,99
3455,354869.444,938275.0,79
3456,354872.222,806219.444,77
3457,354886.111,829888.889,51
3458,354894.444,971633.333,100
3459,354894.444,1206697.222,42
3460,354900.0,903586.111,4
3461,354911.111,973227.778,82
3462,354913.889,920311.111,35
3463,354922.222,941375.0,58
3464,354938.889,850125.0,63
3465,354941.667,953052.778,30
3466,354969.444,779822.222,46
3467,354975.0,972686.111,71
3468,354983.333,949694.444,49
3469,354991.667,808488.889,56
3470,355005.556,940513.889,24
3471,355033.333,969025.0,88
3472,355041.667,974458.333,75
3473,355066.667,977622.222,85
3474,355069.444,787394.444,49
3475,355077.778,901469.444,11
3476,355083.333,783397.222,99
3477,355125.0,771008.333,80
3478,355133.333,845452.778,38
3479,355147.222,847902.778,32
3480,355147.222,1063652.778,92
3481,355150.0,882452.778,10
3482,355155.556,989669.444,11
3483,355186.111,976319.444,35
3484,355197.222,843636.111,20
3485,355225.0,976186.111,49
3486,355227.778,973769.444,92
3487,355261.111,987072.222,82
3488,355272.222,863336.111,20
3489,355280.556,1087419.444,95
3490,355288.889,774013.889,50
3491,355297.222,806683.333,41
3492,355322.222,979547.222,47
3493,355325.0,770327.778,14
3494,355327.778,828375.0,12
3495,355327.778,904205.556,1
3496,355333.333,829108.333,40
3497,355336.111,825286.111,57
3498,355361.111,1009594.444,47
3499,355363.889,782847.222,98
3500,355400.0,766233.333,35
3501,355452.778,779750.0,14
3502,355455.556,806111.111,17
3503,355463.889,770525.0,12
3504,355477.778,875519.444,24
3505,355494.444,985777.778,56
3506,355497.222,826502.778,58
3507,355508.333,975486.111,72
3508,355511.111,804066.667,72
3509,355608.333,975511.111,66
3510,355641.667,896463.889,53
3511,355641.667,907166.667,14
3512,355641.667,1210797.222,4
3513,355658.333,972866.667,12
3514,355691.667,805819.444,46
3515,355741.667,1056744.444,71
3516,355752.778,1011838.889,12
3517,355755.556,812119.444,77
3518,355777.778,989641.667,77
3519,355841.667,788002.778,42
3520,355841.667,881194.444,50
3521,355847.222,808102.778,2
3522,355869.444,804630.556,38
3523,355880.556,1184911.111,53
3524,355900.0,842419.444,50
3525,355913.889,924602.778,100
3526,355941.667,1193400.0,11
3527,355961.111,781244.444,93
3528,355977.778,824000.0,72
3529,356008.333,825541.667,32
3530,356013.889,844611.111,74
3531,356027.778,859197.222,67
3532,356055.556,851888.889,22
3533,356066.667,778236.111,88
3534,356075.0,958600.0,49
3535,356080.556,968208.333,22
3536,356091.667,1184827.778,18
3537,356111.111,773730.556,35
3538,356111.111,903297.222,39
3539,356122.222,804469.444,35
3540,356138.889,996711.111,64
3541,356138.889,1067252.778,19
3542,356144.444,888138.889,9
3543,356150.0,870352.778,22
3544,356172.222,878394.444,56
3545,356177.778,823213.889,36
3546,356202.778,908983.333,54
3547,356225.0,1176700.0,39
3548,356233.333,959602.778,62
3549,356288.889,821808.333,10
3550,356311.111,983169.444,47
3551,356327.778,993813.889,33
3552,356333.333,801161.111,32
3553,356333.333,825822.222,93
3554,356350.0,779333.333,81
3555,356355.556,941672.222,64
3556,356361.111,833777.778,77
3557,356383.333,912650.0,79
3558,356397.222,1016027.778,26
3559,356419.444,977461.111,59
3560,356441.667,823030.556,14
3561,356452.778,780100.0,18
3562,356486.111,956558.333,39
3563,356497.222,881266.667,1
3564,356497.222,910738.889,51
3565,356505.556,784566.667,43
3566,356508.333,883933.333,80
3567,356508.333,1176608.333,49
3568,356527.778,974777.778,43
3569,356577.778,820255.556,57
3570,356611.111,841722.222,43
3571,356616.667,971952.778,56
3572,356650.0,988827.778,84
3573,356677.778,1013969.444,77
3574,356697.222,812216.667,18
3575,356708.333,804744.444,39
3576,356727.778,895733.333,42
3577,356736.111,905072.222,78
3578,356744.444,900997.222,89
3579,356780.556,1081505.556,26
3580,356780.556,1192283.333,62
3581,356805.556,1090519.444,41
3582,356816.667,804325.0,23
3583,356838.889,820094.444,51
3584,356841.667,819919.444,41
3585,356869.444,1059372.222,38
3586,356913.889,1006377.778,95
3587,356919.444,848608.333,89
3588,356922.222,804350.0,82
3589,356941.667,970630.556,63
3590,356969.444,825608.333,74
3591,357005.556,808883.333,32
3592,357016.667,914413.889,42
3593,357016.667,968805.556,49
3594,357044.444,820361.111,36
3595,357047.222,967650.0,51
3596,357050.0,899694.444,47
3597,357063.889,812188.889,15
3598,357069.444,1184552.778,73
3599,357072.222,810758.333,26
3600,357077.778,798138.889,76
3601,357111.111,786144.444,70
3602,357111.111,890875.0,24
3603,357138.889,814222.222,88
3604,357141.667,835102.778,99
3605,357144.444,811463.889,71
3606,357200.0,791775.0,4
3607,357233.333,794625.0,94
3608,357258.333,979761.111,60
3609,357272.222,814708.333,91
3610,357288.889,814000.0,27
3611,357288.889,817794.444,57
3612,357291.667,1185486.111,38
3613,357305.556,911983.333,89
3614,357319.444,1051511.111,9
3615,357325.0,788505.556,53
3616,357327.778,843338.889,87
3617,357330.556,806772.222,64
3618,357333.333,796527.778,18
3619,357405.556,815633.333,82
3620,357422.222,905622.222,39
3621,357425.0,960700.0,31
3622,357436.111,796925.0,33
3623,357441.667,987472.222,85
3624,357444.444,1090758.333,20
3625,357452.778,816850.0,92
3626,357452.778,895297.222,55
3627,357472.222,854666.667,49
3628,357477.778,953694.444,10
3629,357486.111,966577.778,58
3630,357519.444,776702.778,77
3631,357547.222,1184244.444,62
3632,357561.111,899280.556,75
3633,357563.889,839705.556,52
3634,357577.778,816044.444,69
3635,357580.556,903222.222,65
3636,357602.778,841358.333,89
3637,357636.111,1059319.444,54
3638,357688.889,1192461.111,70
3639,357697.222,916408.333,5
3640,357719.444,786388.889,47
3641,357719.444,877838.889,90
3642,357738.889,814313.889,69
3643,357758.333,889900.0,77
3644,357808.333,783700.0,82
3645,357825.0,808875.0,11
3646,357847.222,891172.222,14
3647,357875.0,784808.333,99
3648,357883.333,776380.556,32
3649,357883.333,835544.444,85
3650,357894.444,839738.889,86
3651,357900.0,782041.667,46
3652,357913.889,787813.889,22
3653,357950.0,839319.444,83
3654,357963.889,814308.333,79
3655,357966.667,1191069.444,6
3656,357972.222,826841.667,73
3657,357972.222,842561.111,83
3658,357975.0,952502.778,87
3659,357980.556,976783.333,83
3660,358027.778,887747.222,52
3661,358027.778,965058.333,97
3662,358063.889,778636.111,43
3663,358083.333,970125.0,56
3664,358102.778,805561.111,14
3665,358111.111,768969.444,2
3666,358144.444,946283.333,13
3667,358147.222,892255.556,34
3668,358161.111,904341.667,29
3669,358177.778,798033.333,66
3670,358197.222,889158.333,96
3671,358202.778,956738.889,67
3672,358216.667,911283.333,72
3673,358238.889,772555.556,75
3674,358238.889,802536.111,89
3675,358241.667,783150.0,74
3676,358263.889,825494.444,29
3677,358269.444,1014425.0,58
3678,358275.0,839408.333,48
3679,358275.0,860716.667,51
3680,358302.778,925577.778,60
3681,358305.556,963908.333,99
3682,358383.333,894061.111,87
3683,358422.222,907041.667,76
3684,358425.0,756388.889,89
3685,358447.222,984127.778,65
3686,358455.556,863902.778,20
3687,358483.333,814961.111,45
3688,358505.556,953180.556,4
3689,358544.444,770558.333,62
3690,358588.889,1087608.333,14
3691,358613.889,979313.889,38
3692,358655.556,846850.0,54
3693,358655.556,1019727.778,11
3694,358666.667,767488.889,15
3695,358669.444,778294.444,94
3696,358680.556,835619.444,19
3697,358683.333,921175.0,45
3698,358708.333,955222.222,40
3699,358727.778,917538.889,44
3700,358755.556,893961.111,59
3701,358763.889,960608.333,27
3702,358777.778,766155.556,67
3703,358788.889,974250.0,62
3704,358800.0,901669.444,45
3705,358808.333,845086.111,61
3706,358825.0,800822.222,13
3707,358841.667,1192713.889,57
3708,358894.444,775325.0,93
3709,358905.556,903441.667,90
3710,358922.222,828291.667,58
3711,358922.222,904525.0,41
3712,358938.889,805616.667,9
3713,358966.667,775361.111,39
3714,359000.0,905819.444,6
3715,359027.778,802572.222,91
3716,359080.556,756761.111,15
3717,359088.889,926311.111,3
3718,359091.667,848780.556,44
3719,359100.0,790755.556,83
3720,359127.778,1003816.667,14
3721,359138.889,815391.667,87
3722,359152.778,820647.222,22
3723,359152.778,949697.222,95
3724,359175.0,762525.0,32
3725,359197.222,887588.889,67
3726,359216.667,811766.667,23
3727,359241.667,941883.333,71
3728,359250.0,868688.889,21
3729,359258.333,854641.667,43
3730,359272.222,899188.889,72
3731,359325.0,951411.111,55
3732,359338.889,845525.0,60
3733,359358.333,902577.778,30
3734,359380.556,777908.333,52
3735,359416.667,915483.333,81
3736,359419.444,958830.556,24
3737,359444.444,772100.0,24
3738,359447.222,960650.0,82
3739,359488.889,850269.444,85
3740,359494.444,944233.333,56
3741,359516.667,956505.556,51
3742,359525.0,975944.444,4
3743,359552.778,960086.111,95
3744,359555.556,800055.556,79
3745,359572.222,756244.444,26
3746,359594.444,953691.667,58
3747,359597.222,899719.444,76
3748,359605.556,839208.333,55
3749,359605.556,858141.667,50
3750,359608.333,782538.889,1
3751,359619.444,797625.0,91
3752,359625.0,1190433.333,28
3753,359669.444,831877.778,27
3754,359686.111,1192908.333,36
3755,359730.556,886780.556,97
3756,359738.889,970333.333,91
3757,359744.444,779658.333,9
3758,359758.333,943175.0,74
3759,359786.111,1148316.667,14
3760,359797.222,785100.0,69
3761,359805.556,889413.889,24
3762,359813.889,979108.333,47
3763,359819.444,841138.889,42
3764,359850.0,967666.667,26
3765,359883.333,966008.333,59
3766,359911.111,1060800.0,15
3767,359925.0,945677.778,34
3768,359938.889,788988.889,86
3769,359941.667,799355.556,63
3770,359941.667,941750.0,68
3771,359983.333,769463.889,82
3772,359986.111,961138.889,41
3773,360005.556,884280.556,77
3774,360013.889,940080.556,50
3775,360025.0,1059297.222,79
3776,360041.667,1201280.556,51
3777,360080.556,931863.889,76
3778,360083.333,1199608.333,15
3779,360102.778,842697.222,45
3780,360111.111,778577.778,46
3781,360113.889,886227.778,59
3782,360152.778,834150.0,80
3783,360155.556,865819.444,23
3784,360166.667,1018241.667,87
3785,360211.111,879669.444,91
3786,360213.889,803822.222,39
3787,360222.222,1069577.778,79
3788,360227.778,959680.556,76
3789,360316.667,840280.556,11
3790,360344.444,893855.556,87
3791,360358.333,894797.222,18
3792,360363.889,788236.111,41
3793,360380.556,882444.444,16
3794,360380.556,882736.111,31
3795,360397.222,1149811.111,40
3796,360416.667,901138.889,15
3797,360419.444,942469.444,24
3798,360444.444,843444.444,48
3799,360469.444,902927.778,89
3800,360488.889,777494.444,19
3801,360502.778,909750.0,66
3802,360508.333,902386.111,50
3803,360525.0,957905.556,54
3804,360533.333,873125.0,77
3805,360536.111,985880.556,18
3806,360583.333,905000.0,74
3807,360588.889,880977.778,50
3808,360594.444,919083.333,55
3809,360594.444,1025127.778,24
3810,360594.444,1193111.111,63
3811,360605.556,766094.444,82
3812,360625.0,941572.222,69
3813,360652.778,1190158.333,89
3814,360666.667,889938.889,83
3815,360688.889,794008.333,23
3816,360719.444,841333.333,72
3817,360725.0,797922.222,22
3818,360752.778,791000.0,63
3819,360763.889,888100.0,37
3820,360769.444,873877.778,18
3821,360775.0,860333.333,24
3822,360838.889,877947.222,41
3823,360838.889,898291.667,58
3824,360844.444,965833.333,80
3825,360861.111,937411.111,7
3826,360872.222,819275.0,46
3827,360913.889,793644.444,2
3828,360944.444,1150411.111,63
3829,360955.556,794380.556,18
3830,360958.333,792672.222,25
3831,360958.333,844425.0,50
3832,360966.667,811825.0,72
3833,360969.444,804194.444,65
3834,360980.556,1195594.444,84
3835,360988.889,783013.889,64
3836,360997.222,802444.444,53
3837,361005.556,870511.111,88
3838,361016.667,784583.333,63
3839,361019.444,871150.0,54
3840,361027.778,795069.444,91
3841,361033.333,841319.444,57
3842,361038.889,835527.778,63
3843,361047.222,845972.222,22
3844,361052.778,777130.556,11
3845,361055.556,795425.0,73
3846,361072.222,796588.889,4
3847,361075.0,832869.444,98
3848,361075.0,872208.333,29
3849,361077.778,876330.556,38
3850,361083.333,910972.222,5
3851,361091.667,978983.333,36
3852,361127.778,892616.667,29
3853,361130.556,794766.667,69
3854,361141.667,966988.889,37
3855,361155.556,970580.556,22
3856,361161.111,983166.667,100
3857,361169.444,867663.889,59
3858,361194.444,921358.333,73
3859,361197.222,800738.889,96
3860,361219.444,794291.667,99
3861,361222.222,786863.889,99
3862,361222.222,834925.0,64
3863,361275.0,889858.333,71
3864,361294.444,774205.556,66
3865,361305.556,824247.222,15
3866,361319.444,787569.444,74
3867,361325.0,885186.111,15
3868,361341.667,901597.222,35
3869,361344.444,806597.222,100
3870,361350.0,816777.778,70
3871,361350.0,1112391.667,47
3872,361397.222,961086.111,70
3873,361397.222,1203591.667,97
3874,361450.0,824169.444,6
3875,361455.556,1190597.222,98
3876,361458.333,811608.333,93
3877,361475.0,852683.333,57
3878,361480.556,989238.889,70
3879,361497.222,992977.778,28
3880,361511.111,955091.667,55
3881,361533.333,888005.556,14
3882,361536.111,856436.111,95
3883,361538.889,959925.0,84
3884,361541.667,837041.667,97
3885,361544.444,1095519.444,32
3886,361572.222,819783.333,39
3887,361583.333,811477.778,5
3888,361627.778,855016.667,58
3889,361630.556,818716.667,34
3890,361630.556,828311.111,45
3891,361661.111,948544.444,12
3892,361713.889,811941.667,57
3893,361725.0,859297.222,16
3894,361750.0,1151363.889,100
3895,361772.222,873397.222,31
3896,361777.778,942333.333,27
3897,361808.333,776669.444,95
3898,361858.333,953427.778,76
3899,361866.667,941286.111,89
3900,361869.444,903830.556,45
3901,361880.556,945402.778,91
3902,361888.889,957455.556,79
3903,361894.444,829586.111,81
3904,361900.0,764663.889,55
3905,361930.556,896555.556,22
3906,361955.556,840680.556,79
3907,361958.333,854486.111,18
3908,361961.111,820705.556,27
3909,361983.333,811530.556,27
3910,361983.333,1011919.444,8
3911,361988.889,1151166.667,73
3912,362000.0,865186.111,45
3913,362000.0,951675.0,69
3914,362022.222,802811.111,36
3915,362022.222,890122.222,77
3916,362025.0,911744.444,69
3917,362027.778,1201019.444,22
3918,362030.556,891908.333,42
3919,362030.556,1190872.222,91
3920,362061.111,942341.667,38
3921,362077.778,1193463.889,38
3922,362086.111,799050.0,74
3923,362127.778,1211250.0,35
3924,362136.111,886125.0,66
3925,362138.889,832950.0,87
3926,362163.889,805127.778,13
3927,362166.667,816747.222,18
3928,362177.778,841547.222,97
3929,362188.889,764641.667,53
3930,362211.111,919291.667,8
3931,362238.889,916083.333,36
3932,362261.111,926847.222,84
3933,362272.222,808336.111,17
3934,362294.444,771144.444,90
3935,362297.222,931075.0,17
3936,362325.0,807083.333,32
3937,362333.333,888244.444,19
3938,362336.111,897494.444,92
3939,362338.889,897694.444,42
3940,362361.111,900555.556,32
3941,362369.444,799797.222,98
3942,362380.556,963163.889,87
3943,362391.667,808447.222,51
3944,362402.778,802936.111,63
3945,362419.444,859519.444,19
3946,362419.444,959755.556,74
3947,362441.667,808486.111,81
3948,362505.556,837975.0,35
3949,362522.222,859516.667,81
3950,362552.778,941305.556,54
3951,362569.444,830861.111,49
3952,362586.111,831952.778,58
3953,362588.889,891916.667,10
3954,362613.889,909711.111,82
3955,362630.556,902925.0,99
3956,362633.333,894877.778,12
3957,362641.667,946927.778,52
3958,362650.0,1014058.333,66
3959,362675.0,944844.444,96
3960,362688.889,984794.444,36
3961,362694.444,958544.444,89
3962,362711.111,925352.778,48
3963,362738.889,772847.222,59
3964,362741.667,870641.667,63
3965,362758.333,998808.333,42
3966,362788.889,925969.444,75
3967,362802.778,978977.778,1
3968,362805.556,803594.444,100
3969,362808.333,835150.0,94
3970,362830.556,924938.889,12
3971,362841.667,821727.778,94
3972,362866.667,769850.0,59
3973,362894.444,972877.778,82
3974,362913.889,887080.556,86
3975,362927.778,951530.556,90
3976,362941.667,824736.111,46
3977,362952.778,801419.444,9
3978,362961.111,1191411.111,69
3979,362972.222,959911.111,51
3980,362972.222,970077.778,28
3981,362977.778,1192058.333,55
3982,362988.889,842233.333,28
3983,363008.333,1197819.444,64
3984,363019.444,762236.111,35
3985,363019.444,883266.667,42
3986,363047.222,866200.0,37
3987,363063.889,821933.333,44
3988,363075.0,975861.111,71
3989,363080.556,784069.444,74
3990,363100.0,964638.889,17
3991,363105.556,785911.111,73
3992,363119.444,877733.333,63
3993,363125.0,956158.333,44
3994,363133.333,823536.111,88
3995,363155.556,997572.222,98
3996,363158.333,914825.0,7
3997,363158.333,1197075.0,6
3998,363183.333,876947.222,13
3999,363200.0,906019.444,81
4000,363208.333,1212427.778,59
4001,363230.556,867133.333,3
4002,363275.0,1196447.222,16
4003,363294.444,783994.444,21
4004,363300.0,841838.889,57
4005,363302.778,1192911.111,59
4006,363313.889,772130.556,1
4007,363319.444,941183.333,55
4008,363352.778,934358.333,26
4009,363358.333,944605.556,89
4010,363361.111,1020716.667,17
4011,363377.778,968036.111,84
4012,363386.111,891638.889,39
4013,363416.667,783902.778,21
4014,363433.333,888502.778,36
4015,363486.111,822108.333,12
4016,363511.111,1194191.667,84
4017,363527.778,1096172.222,47
4018,363547.222,796647.222,33
4019,363555.556,856588.889,11
4020,363586.111,1056088.889,48
4021,363611.111,1045947.222,86
4022,363627.778,907536.111,84
4023,363644.444,958386.111,22
4024,363647.222,935677.778,7
4025,363683.333,960011.111,51
4026,363722.222,822258.333,81
4027,363727.778,942086.111,40
4028,363783.333,894719.444,93
4029,363808.333,848844.444,90
4030,363827.778,841200.0,97
4031,363827.778,901905.556,30
4032,363833.333,853230.556,55
4033,363838.889,925813.889,84
4034,363852.778,799597.222,12
4035,363863.889,804697.222,91
4036,363872.222,1192169.444,13
4037,363875.0,980894.444,1
4038,363883.333,864466.667,28
4039,363908.333,861672.222,62
4040,363911.111,950463.889,10
4041,363922.222,824116.667,17
4042,363936.111,789830.556,76
4043,363950.0,867794.444,29
4044,363955.556,769322.222,67
4045,363955.556,807227.778,88
4046,363955.556,978780.556,57
4047,363983.333,781555.556,2
4048,363991.667,900236.111,2
4049,364000.0,1008022.222,90
4050,364011.111,937377.778,44
4051,364036.111,814930.556,16
4052,364038.889,793363.889,55
4053,364052.778,984402.778,89
4054,364072.222,830055.556,17
4055,364072.222,1055725.0,62
4056,364077.778,905797.222,10
4057,364122.222,799672.222,30
4058,364141.667,963950.0,50
4059,364158.333,776033.333,12
4060,364169.444,1092280.556,94
4061,364180.556,826238.889,14
4062,364197.222,824766.667,14
4063,364202.778,814736.111,41
4064,364211.111,947966.667,48
4065,364219.444,944533.333,39
4066,364241.667,890569.444,18
4067,364247.222,1213252.778,49
4068,364252.778,896994.444,100
4069,364269.444,775958.333,97
4070,364333.333,1196858.333,18
4071,364336.111,993900.0,83
4072,364338.889,1001411.111,87
4073,364344.444,779122.222,19
4074,364355.556,978686.111,9
4075,364366.667,952711.111,68
4076,364369.444,772291.667,73
4077,364369.444,975852.778,2
4078,364391.667,992044.444,79
4079,364394.444,824558.333,84
4080,364422.222,770988.889,22
4081,364425.0,835997.222,57
4082,364441.667,883344.444,45
4083,364455.556,781986.111,93
4084,364508.333,775591.667,28
4085,364511.111,776797.222,81
4086,364516.667,899669.444,96
4087,364516.667,1031836.111,20
4088,364519.444,899191.667,53
4089,364533.333,1005369.444,79
4090,364541.667,835694.444,88
4091,364613.889,776544.444,57
4092,364638.889,950475.0,28
4093,364644.444,929200.0,12
4094,364663.889,799072.222,13
4095,364702.778,866513.889,18
4096,364708.333,828519.444,97
4097,364741.667,822611.111,16
4098,364744.444,818050.0,76
4099,364761.111,1194422.222,94
4100,364777.778,825933.333,50
4101,364797.222,1217313.889,45
4102,364850.0,825033.333,55
4103,364877.778,878383.333,41
4104,364883.333,797669.444,18
4105,364900.0,774416.667,32
4106,364933.333,900750.0,36
4107,364955.556,915405.556,83
4108,364980.556,845127.778,11
4109,364991.667,806075.0,32
4110,365002.778,776452.778,71
4111,365002.778,806266.667,77
4112,365008.333,888752.778,77
4113,365041.667,888741.667,93
4114,365050.0,1017825.0,78
4115,365052.778,811211.111,37
4116,365066.667,1214433.333,100
4117,365091.667,868850.0,89
4118,365108.333,1049152.778,4
4119,365138.889,1195530.556,85
4120,365147.222,946111.111,39
4121,365188.889,896125.0,27
4122,365211.111,860263.889,67
4123,365222.222,827136.111,78
4124,365225.0,939394.444,66
4125,365233.333,1192858.333,25
4126,365244.444,915380.556,96
4127,365288.889,974436.111,51
4128,365297.222,832175.0,38
4129,365297.222,873594.444,83
4130,365302.778,959233.333,7
4131,365330.556,823269.444,31
4132,365333.333,858500.0,64
4133,365355.556,954322.222,50
4134,365427.778,1198322.222,15
4135,365433.333,1144461.111,31
4136,365433.333,1193861.111,64
4137,365450.0,1192863.889,82
4138,365455.556,944850.0,77
4139,365461.111,963269.444,10
4140,365461.111,982697.222,68
4141,365483.333,824558.333,2
4142,365483.333,825619.444,47
4143,365486.111,866961.111,41
4144,365500.0,855052.778,17
4145,365555.556,824680.556,50
4146,365569.444,899663.889,73
4147,365619.444,862480.556,54
4148,365619.444,961613.889,47
4149,365680.556,896005.556,70
4150,365708.333,1196111.111,88
4151,365711.111,891861.111,23
4152,365736.111,967038.889,98
4153,365736.111,995719.444,61
4154,365744.444,851288.889,99
4155,365752.778,906038.889,10
4156,365769.444,825677.778,3
4157,365788.889,984619.444,76
4158,365816.667,865163.889,9
4159,365822.222,870655.556,2
4160,365822.222,988794.444,34
4161,365830.556,772002.778,28
4162,365844.444,824894.444,6
4163,365858.333,793952.778,8
4164,365863.889,895277.778,51
4165,365877.778,841269.444,65
4166,365886.111,793663.889,37
4167,365913.889,825736.111,81
4168,365922.222,896152.778,92
4169,365933.333,1218338.889,65
4170,365936.111,947688.889,99
4171,365944.444,943838.889,54
4172,365950.0,821888.889,55
4173,365952.778,1016361.111,90
4174,365958.333,902472.222,52
4175,365963.889,821886.111,11
4176,365963.889,1194494.444,82
4177,366002.778,1218936.111,69
4178,366030.556,924280.556,69
4179,366061.111,1180619.444,79
4180,366066.667,1201880.556,20
4181,366102.778,883147.222,36
4182,366111.111,1218505.556,11
4183,366116.667,1195261.111,40
4184,366136.111,898163.889,11
4185,366208.333,908233.333,66
4186,366211.111,932152.778,27
4187,366222.222,811511.111,20
4188,366244.444,1193127.778,69
4189,366283.333,799511.111,42
